Date;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
2016-06-01;221851.1274;348621.7518;304874.706;328892.169;517654.2206;275060.0989;240191.5276;340486.2642;113722.7386;203282.2287;222578.5103;395249.4965;187946.9926;143536.0036;92218.79733;159333.0549;239832.2682;209722.6524;240761.5957;433765.5845;350843.3933;279858.3734;255515.2924;162655.5619;519489.7399;196589.8039;228924.2284;530909.3714;326965.3816;231017.9093;93678.74837;326148.4108;110644.7879;67904.03724
2016-07-01;120656.2532;201168.6759;153351.1634;182142.8189;294277.2789;154769.2559;105280.2497;174537.868;53457.76194;111687.0611;103737.2768;227659.5111;89950.55616;65975.28487;39913.0919;87153.46813;117937.6295;102653.5603;126078.9009;234908.9298;175017.1895;145969.4678;161613.028;86742.09559;272576.2982;101421.5863;167513.3557;442320.8356;255350.755;138712.6429;37410.93287;130197.2226;57344.06555;40973.13684
2016-08-01;94509.96172;162526.1335;107714.467;155720.7245;227253.8452;136116.138;83908.51772;151300.4901;43713.04715;97284.7445;84502.94781;198783.1922;72848.45459;54409.105;32101.08599;75661.67772;81908.39338;79035.69442;100562.2644;202887.2616;129752.1797;117490.5009;144936.3581;75633.97962;216501.9035;63385.66947;110646.4198;259175.3232;176335.3043;125067.8937;31613.37832;117136.8324;51170.85099;36852.52672
2016-09-01;97651.77691;165600.1832;113862.045;151125.5243;233759.6011;130264.8239;80765.67417;144838.0798;40746.98961;92532.46129;78474.77531;188581.8522;67690.44274;50186.98668;29293.08674;71680.47541;89446.56372;80592.33534;97486.34148;190958.858;129994.5441;114859.0704;140477.4613;71704.67323;198266.8304;64271.26998;107500.1435;247337.1642;170813.5865;120490.9626;29290.49653;98833.04751;49782.30572;35427.41919
2016-10-01;98167.00888;168596.715;115935.5063;171343.5824;235555.9945;145427.7302;90441.45513;159995.5305;48507.2903;103924.4574;93258.85928;210350.2507;81294.24584;60271.12752;35586.42134;82860.56685;88819.28408;88467.14115;104125.0502;214960.5432;132865.9154;124303.7796;152047.3201;83467.71383;235057.7087;65643.08631;120126.2766;280699.4648;191230.5765;133636.6632;33511.99928;119670.1391;60620.75025;39923.40687
2016-11-01;71375.73838;123623.5564;74373.9261;109909.7768;180671.7539;97417.98699;43168.0845;98474.4544;24076.28945;66923.46561;47616.27764;144917.3938;41185.92024;28091.18861;14274.10604;51694.14568;57532.14902;51488.08765;67360.57127;136588.8838;88286.03411;79653.01394;114852.9968;49808.92235;131240.4613;37009.17283;79427.79368;182122.9663;133194.7682;95171.52965;13272.04147;52506.79547;36702.05319;27624.56954
2016-12-01;67233.2865;116372.3513;65322.81286;102882.0491;167041.7204;93556.25296;38866.16698;93848.43242;22537.19822;64528.91976;44187.27028;139903.724;38383.21486;25421.02808;12493.17907;48846.37839;50940.51307;45925.35138;63174.0641;130199.1152;82486.08971;74560.26667;111431.1204;47152.6857;119264.5698;31754.83078;73691.61236;167239.397;126234.4776;92188.44867;11574.54193;45144.25725;35350.36469;26517.70771
2017-01-01;69258.57908;119019.6272;67795.32087;106663.9767;169828.351;97146.48092;42534.30158;99159.51526;24562.84806;67972.09239;48058.94512;145672.5086;42019.37377;27855.52543;13996.34895;51165.78645;52624.35186;48259.17095;66080.86306;136829.6646;86484.67755;78033.04446;114308.2659;49712.61871;127481.9398;34280.18582;76760.37061;176012.2933;130794.7233;95254.17495;13348.8763;50867.9148;36791.93804;27359.34466
2017-02-01;66569.12112;113997.7015;63241.55921;97514.55617;164149.3957;90067.66355;35957.93411;90158.0143;21431.582;62710.79564;42129.79442;137202.3071;35923.72549;22977.50482;10880.38275;46391.37661;49364.0871;43350.13783;61396.41774;125520.3331;81481.18508;72180.31579;108744.5447;44704.13893;111878.6255;31479.1292;70450.01256;159639.5155;121526.4959;89602.71013;10471.39281;40641.4597;34130.46303;25490.90338
2017-03-01;79409.08527;131837.1799;77733.42991;122904.1203;183146.7676;112568.5433;58730.7086;120528.9491;32832.353;80792.66739;64521.96747;167519.0141;56111.52184;38541.46868;20254.38622;60736.13888;60800.93515;58365.1439;80303.76238;165477.5333;107947.639;93585.88707;126442.8531;60314.44895;161441.2197;46711.78526;90670.59088;211293.56;149861.8112;106395.0198;20997.40693;74838.86021;42388.50152;31132.11116
2017-04-01;139607.7111;223886.3897;175165.2925;209790.4565;322542.3374;177436.6236;134508.9144;212555.5737;66870.01508;131770.2545;125162.6476;254013.2124;111237.3834;80733.57296;48700.67006;101157.158;133129.4457;122632.8074;143164.3943;279503.4592;205509.2583;165198.6501;177042.6028;103082.0528;299395.7834;104843.7814;148492.8868;342784.9989;224634.1081;154800.5605;50333.36127;169585.0596;69722.60553;46640.93953
2017-05-01;102140.0471;170346.7019;116800.2934;164908.4888;240363.5967;143533.493;95481.13811;165848.1867;49458.52232;104835.7379;90695.23287;206073.6101;82175.2646;58243.09266;33720.31921;80421.74363;85745.50474;85080.30617;104596.0386;219873.318;141042.2863;122717.2487;149060.8113;80908.78505;241649.2867;66113.69812;118085.6745;280187.4096;186955.9829;128538.2527;37394.89192;136039.3635;53956.1829;38822.99763
2017-06-01;132284.3953;220913.7082;171980.1607;219314.0066;323301.2373;183328.4733;137623.7991;222192.2336;68141.30813;130611.5885;134146.5747;262636.9822;116404.6215;84755.73099;49461.50118;107192.8235;138918.8941;126333.8857;145175.6905;293113.3311;205200.712;171264.4808;179948.1175;109212.8681;331117.2481;102045.9595;155559.0549;359023.839;236059.4945;156748.4075;50824.84925;172541.4999;70184.62354;49266.72131
2017-07-01;89516.43419;153365.4639;100104.1861;151073.1987;220323.4978;131619.1581;79972.8722;149318.7218;42074.72652;91840.32261;82693.41266;191914.8746;70659.23291;50545.76325;27570.46723;74176.3798;79406.2947;74530.22218;95421.77331;201972.9974;129660.062;112782.0461;139307.3434;73991.84972;220789.4361;67714.09982;140060.2566;374410.4061;221465.5459;118331.3895;30140.03929;109352.6863;47691.14023;36494.43814
2017-08-01;85801.34511;147442.8116;94581.39646;137098.7567;211354.8367;120471.1196;67739.40808;129805.3551;35349.04906;82190.54031;74909.63835;178432.0171;61003.81154;43184.64929;23042.82251;67218.8412;78547.21427;69353.20258;86850.24226;179119.6947;117940.8449;102889.6387;131220.1356;66586.99429;179203.2573;54315.89609;100180.864;228931.9339;159942.0269;111308.0842;23397.2877;82185.37438;44582.44979;33743.87008
2017-09-01;67093.55038;115076.5032;63567.78073;99467.36634;165934.5689;92155.68602;38312.28706;93382.26235;22618.76446;63565.07224;45129.3726;140030.13;37534.03902;24433.15414;11285.48978;47983.41626;50523.86355;44197.20626;62424.16835;129762.8496;82894.41097;73823.37266;109555.5868;46301.55212;117501.1804;32425.98224;73278.89764;166570.8575;125308.607;90255.1918;11496.58701;43025.64955;34619.92085;26157.97761
2017-10-01;65339.059;111760.0214;60611.75573;94269.53816;161376.6407;88688.76457;34822.21064;88897.96078;21218.11545;61525.38747;41969.32697;135886.0463;34844.3276;22060.73731;9900.237188;45508.64875;48108.85674;41520.25276;59959.47683;123780.9194;79911.14169;70737.31095;107029.7731;43759.09638;110109.5971;30494.44172;69732.696;157758.7194;120402.2727;87931.87308;10146.62088;38489.40378;33522.21045;25108.58077
2017-11-01;65177.14798;111250.1003;60157.21142;92631.17409;160794.5316;87639.5005;33994.63516;87702.03245;20832.47843;61003.25632;41074.56779;134748.7199;34022.29223;21329.44375;9433.820285;44675.48972;47673.95264;40801.8499;59434.49718;122166.0579;79417.73701;69989.31742;106446.0032;42970.0892;107745.5109;30245.13468;68545.68976;154752.8214;118710.1926;87335.9946;9828.877285;37294.31552;33271.51778;24759.80052
2017-12-01;64728.87522;110391.5702;59254.59713;90679.29089;159454.8551;86418.52462;32752.72518;86053.26891;20352.77796;60227.11086;39766.99492;133265.4305;32848.7488;20403.37756;8912.817679;43656.94606;46978.10608;39859.07891;58736.58425;119993.488;78576.10488;69021.63166;105584.5474;41909.82699;104513.9147;29671.65077;66939.25792;150518.5994;116403.4628;86423.55537;9373.297982;35604.06035;32893.72382;24328.75156
2018-01-01;69775.83879;118343.7492;67911.21161;99649.08171;171359.4375;93610.12352;40190.26601;95093.73164;22907.53055;64836.9543;46098.97989;141469.6877;38703.9687;24898.99591;11526.42752;47967.0639;52939.47387;46177.98489;64807.76435;131985.1863;86454.7441;76634.5101;111505.6161;46824.72128;120167.5365;34826.24683;73600.48914;166885.7768;125484.326;91856.05216;12515.9647;46388.73571;35609.54976;26012.32481
2018-02-01;72772.94987;123088.7035;73240.84353;102956.6413;180159.5829;95961.32863;42612.0851;97766.83724;23868.63819;65966.2807;48085.29139;144882.9027;39460.02737;25660.38224;12046.63472;49033.01346;56714.80161;49164.90895;67911.82476;136839.6682;91490.59367;80458.19968;113822.8805;48151.24637;123668.1765;37540.02813;75777.53466;173089.6876;128329.5586;92836.05409;13154.70113;48536.43197;35929.1473;26556.0877
2018-03-01;105384.0995;174491.2298;119783.3937;171858.7275;248065.9568;151390.4836;100541.5041;171104.6362;50460.16806;110903.7509;106003.5192;221279.6109;89428.69055;65150.66653;37184.89185;85171.28456;92327.65853;87314.04662;115165.28;233712.0938;154258.3884;135657.123;157150.1048;87497.14279;248597.9226;72389.34785;124735.6131;296706.8131;197654.392;138150.7244;41700.87701;135230.9961;62510.86915;40727.96255
2018-04-01;94663.67483;154425.8419;108080.138;136017.7824;232518.1739;120579.3339;71724.69485;131470.6979;34950.57929;83790.36748;69730.69239;173966.3129;59776.13443;42016.90668;22596.03676;63867.73324;84004.72963;70566.782;89642.2416;176779.7678;124485.4853;105597.0905;131470.2827;64325.69575;184946.8496;55325.18452;98109.24697;226692.8537;158429.1515;110572.0496;27584.19558;96909.6204;44586.58254;32577.67725
2018-05-01;78158.83738;133342.3401;81182.03402;121356.2132;191305.9702;110165.7947;56644.93114;115487.5957;29834.58772;75964.33389;60840.45213;160581.9365;52372.02734;36050.10983;18888.28138;58954.5384;63817.52712;57837.10814;78696.22976;162281.4324;102898.7153;92302.58203;123968.4187;59122.87545;156603.182;42171.84126;89193.95435;208056.5178;148954.5765;104115.008;20848.27799;70820.02383;41394.31983;30707.8962
2018-06-01;87264.90748;145579.6666;92060.15003;127046.8426;204587.4624;114534.0028;59906.33529;121390.318;33404.99201;80354.04575;67063.02309;167843.5893;56652.75246;39858.77717;20900.11838;61617.00314;73390.55425;64946.46728;84152.71676;169590.4863;119448.3129;99510.26773;125905.3159;62436.51831;165863.1341;51292.02837;94844.0963;220559.4313;154979.5046;107158.178;23667.6254;78286.97187;42936.18232;31932.46409
2018-07-01;118604.4792;195585.2373;140378.6037;198066.0446;274005.1088;172937.0849;119968.0928;201360.25;62058.02912;123468.7232;131940.2186;255633.6551;107445.7322;77918.33657;47774.69802;100463.4647;108626.9159;103477.5606;134836.6277;267459.5511;179542.3937;155474.5653;169309.3243;103952.7301;304264.3533;87848.38772;139724.8667;338331.8667;216574.0914;151820.3859;54763.17912;182746.1228;69814.31776;46813.39967
2018-08-01;144910.2291;232271.8892;187920.516;213976.3699;343077.8446;181862.9894;134166.5143;213266.2325;62946.70504;128769.5707;138605.6743;265858.1886;112391.3952;82999.04287;49992.11991;105254.1304;154611.9411;129728.513;153909.6154;282800.8704;219807.0395;181084.5652;183525.0878;108748.3492;323869.7412;114827.9589;153295.7865;354537.1428;227208.8292;154734.4944;54051.40024;174174.7077;71948.30739;48691.07205
2018-09-01;77204.91618;131213.1736;82368.37399;118048.026;192264.0338;106424.2483;52284.29818;110606.222;27438.28449;72775.00176;58717.47994;157197.4479;48717.68385;33203.02087;17222.38214;57291.85581;65114.83812;56107.55324;75571.03246;152124.674;99461.81417;89119.22693;121439.5634;59801.37026;159596.2665;49353.34003;108536.0245;287178.9951;176628.15;100678.6766;19820.15683;73913.54477;40022.98388;30341.26934
2018-10-01;66744.86428;114412.8882;64096.04824;97299.14153;165978.967;90940.6389;36382.54979;90896.58844;21334.61693;62488.00868;43210.32929;137573.6364;36162.17199;23237.62652;10821.06985;46873.88939;51027.33457;43492.28311;62197.11345;126253.0074;81697.02458;73146.05588;109033.0453;45662.59843;114079.246;31300.27682;71600.42757;163251.9522;123163.0254;89333.27043;11531.70691;42133.8644;34440.76914;25935.94864
2018-11-01;65811.81926;112206.3968;61491.08952;94391.97564;162097.2161;89232.93543;34772.43662;88896.24202;20854.12225;61599.18791;42317.79099;136249.9115;34827.52141;22153.82552;10121.39652;45986.34803;48912.08714;41751.19901;60852.6476;123735.073;80378.1808;71448.47667;107665.5886;44685.49812;110430.1071;30413.81934;69677.62327;158590.5604;120531.2955;88190.46915;10802.72716;39770.48555;33843.64986;25541.49333
2018-12-01;65613.19631;111761.7209;60970.10261;93325.15705;161298.0316;88501.83499;34169.64689;87954.18799;20630.02932;61250.18799;42105.5097;135870.5099;34143.30786;21705.12307;9774.09786;45692.42567;48362.92416;41349.0817;60408.95176;122961.2063;80189.29589;70899.87373;107196.2128;44354.53069;108829.1792;30294.60937;68848.06591;156346.4302;119288.7193;87757.0231;10496.38724;38873.25203;33593.47379;25400.43917
