Date,U_init,etp,prec,FC,WP,zr,dg,kc,area
2003-08-12,22,2.46,0,26,12,189.77,1.31,0.66,637200
2003-08-13,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-08-14,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-08-15,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-08-16,22,1.96,0,26,12,189.77,1.31,0.66,637200
2003-08-17,22,2.08,0,26,12,189.77,1.31,0.66,637200
2003-08-18,22,2.21,0,26,12,189.77,1.31,0.66,637200
2003-08-19,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-08-20,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-08-21,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-08-22,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-08-23,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-08-24,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-08-25,22,1.33,0,26,12,189.77,1.31,0.66,637200
2003-08-26,22,2.33,0,26,12,189.77,1.31,0.66,637200
2003-08-27,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-08-28,22,2.46,0,26,12,189.77,1.31,0.66,637200
2003-08-29,22,1.63,0,26,12,189.77,1.31,0.66,637200
2003-08-30,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-08-31,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-09-01,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-09-02,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-09-03,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-09-04,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-09-05,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-09-06,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-09-07,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-09-08,22,3.8,2.2,26,12,189.77,1.31,0.66,637200
2003-09-09,22,3.32,0.6,26,12,189.77,1.31,0.66,637200
2003-09-10,22,1.96,3.8,26,12,189.77,1.31,0.66,637200
2003-09-11,22,1.96,0,26,12,189.77,1.31,0.66,637200
2003-09-12,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-09-13,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-09-14,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-09-15,22,4.31,2.6,26,12,189.77,1.31,0.66,637200
2003-09-16,22,2.46,1,26,12,189.77,1.31,0.66,637200
2003-09-17,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-09-18,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-09-19,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-09-20,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-09-21,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-09-22,22,5.37,0,26,12,189.77,1.31,0.66,637200
2003-09-23,22,5.37,0,26,12,189.77,1.31,0.66,637200
2003-09-24,22,5.58,0,26,12,189.77,1.31,0.66,637200
2003-09-25,22,5.58,0,26,12,189.77,1.31,0.66,637200
2003-09-26,22,5.37,0,26,12,189.77,1.31,0.66,637200
2003-09-27,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-09-28,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-09-29,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-09-30,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-10-01,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-10-02,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-10-03,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-10-04,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-10-05,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-10-06,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-10-07,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-10-08,22,4.31,5,26,12,189.77,1.31,0.66,637200
2003-10-09,22,2.21,0,26,12,189.77,1.31,0.66,637200
2003-10-10,22,5.58,6.8,26,12,189.77,1.31,0.66,637200
2003-10-11,22,2.59,4.8,26,12,189.77,1.31,0.66,637200
2003-10-12,22,2.73,18,26,12,189.77,1.31,0.66,637200
2003-10-13,22,2.87,0.2,26,12,189.77,1.31,0.66,637200
2003-10-14,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-10-15,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-10-16,22,3.32,0,26,12,189.77,1.31,0.66,637200
2003-10-17,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-10-18,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-10-19,22,5.12,0,26,12,189.77,1.31,0.66,637200
2003-10-20,22,5.58,0,26,12,189.77,1.31,0.66,637200
2003-10-21,22,4.55,0.2,26,12,189.77,1.31,0.66,637200
2003-10-22,22,3.17,3.6,26,12,189.77,1.31,0.66,637200
2003-10-23,22,3.48,0,26,12,189.77,1.31,0.66,637200
2003-10-24,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-10-25,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-10-26,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-10-27,22,3.97,26.6,26,12,189.77,1.31,0.66,637200
2003-10-28,22,1.63,5.2,26,12,189.77,1.31,0.66,637200
2003-10-29,22,2.46,19.8,26,12,189.77,1.31,0.66,637200
2003-10-30,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-10-31,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-11-01,22,3.97,0.4,26,12,189.77,1.31,0.66,637200
2003-11-02,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-11-03,22,2.21,0,26,12,189.77,1.31,0.66,637200
2003-11-04,22,2.73,0,26,12,189.77,1.31,0.66,637200
2003-11-05,22,2.87,0,26,12,189.77,1.31,0.66,637200
2003-11-06,22,2.87,5.2,26,12,189.77,1.31,0.66,637200
2003-11-07,22,3.17,0,26,12,189.77,1.31,0.66,637200
2003-11-08,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-11-09,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-11-10,22,5.48,0,26,12,189.77,1.31,0.66,637200
2003-11-11,22,5.68,0,26,12,189.77,1.31,0.66,637200
2003-11-12,22,5.58,0,26,12,189.77,1.31,0.66,637200
2003-11-13,22,5.37,4.4,26,12,189.77,1.31,0.66,637200
2003-11-14,22,3.48,11.2,26,12,189.77,1.31,0.66,637200
2003-11-15,22,4.14,0.2,26,12,189.77,1.31,0.66,637200
2003-11-16,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-11-17,22,4.71,17.6,26,12,189.77,1.31,0.66,637200
2003-11-18,22,3.8,5.6,26,12,189.77,1.31,0.66,637200
2003-11-19,22,3.97,6.8,26,12,189.77,1.31,0.66,637200
2003-11-20,22,3.02,0,26,12,189.77,1.31,0.66,637200
2003-11-21,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-11-22,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-11-23,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-11-24,22,3.97,2.6,26,12,189.77,1.31,0.66,637200
2003-11-25,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-11-26,22,4.85,43,26,12,189.77,1.31,0.66,637200
2003-11-27,22,4.14,6.6,26,12,189.77,1.31,0.66,637200
2003-11-28,22,3.97,2.8,26,12,189.77,1.31,0.66,637200
2003-11-29,22,3.97,0,26,12,189.77,1.31,0.66,637200
2003-11-30,22,3.8,0,26,12,189.77,1.31,0.66,637200
2003-12-01,22,4.71,32,26,12,189.77,1.31,0.66,637200
2003-12-02,22,3.97,7,26,12,189.77,1.31,0.66,637200
2003-12-03,22,4.55,7.6,26,12,189.77,1.31,0.66,637200
2003-12-04,22,4.55,21.4,26,12,189.77,1.31,0.66,637200
2003-12-05,22,3.64,2,26,12,189.77,1.31,0.66,637200
2003-12-06,22,4.71,6.8,26,12,189.77,1.31,0.66,637200
2003-12-07,22,4.55,0.2,26,12,189.77,1.31,0.66,637200
2003-12-08,22,3.64,0,26,12,189.77,1.31,0.66,637200
2003-12-09,22,4.31,28,26,12,189.77,1.31,0.66,637200
2003-12-10,22,4.55,6.2,26,12,189.77,1.31,0.66,637200
2003-12-11,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-12-12,22,4.31,4,26,12,189.77,1.31,0.66,637200
2003-12-13,22,3.8,0.6,26,12,189.77,1.31,0.66,637200
2003-12-14,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-12-15,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-12-16,22,5.25,0,26,12,189.77,1.31,0.66,637200
2003-12-17,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-12-18,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-12-19,22,4.55,0,26,12,189.77,1.31,0.66,637200
2003-12-20,22,4.99,0,26,12,189.77,1.31,0.66,637200
2003-12-21,22,5.12,0,26,12,189.77,1.31,0.66,637200
2003-12-22,22,5.12,17.2,26,12,189.77,1.31,0.66,637200
2003-12-23,22,4.99,35,26,12,189.77,1.31,0.66,637200
2003-12-24,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-12-25,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-12-26,22,4.14,0,26,12,189.77,1.31,0.66,637200
2003-12-27,22,4.31,0,26,12,189.77,1.31,0.66,637200
2003-12-28,22,4.55,2.9,26,12,189.77,1.31,0.66,637200
2003-12-29,22,4.71,0,26,12,189.77,1.31,0.66,637200
2003-12-30,22,4.85,0,26,12,189.77,1.31,0.66,637200
2003-12-31,22,4.99,21.4,26,12,189.77,1.31,0.66,637200
2004-01-01,22,4.31,5.2,26,12,189.77,1.31,0.66,637200
2004-01-02,22,2.59,3.6,26,12,189.77,1.31,0.66,637200
2004-01-03,22,2.73,0.2,26,12,189.77,1.31,0.66,637200
2004-01-04,22,3.48,0,26,12,189.77,1.31,0.66,637200
2004-01-05,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-01-06,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-01-07,22,4.14,2.2,26,12,189.77,1.31,0.66,637200
2004-01-08,22,4.14,9,26,12,189.77,1.31,0.66,637200
2004-01-09,22,3.8,6,26,12,189.77,1.31,0.66,637200
2004-01-10,22,4.14,11.8,26,12,189.77,1.31,0.66,637200
2004-01-11,22,4.71,0.4,26,12,189.77,1.31,0.66,637200
2004-01-12,22,4.99,5.2,26,12,189.77,1.31,0.66,637200
2004-01-13,22,4.85,4,26,12,189.77,1.31,0.66,637200
2004-01-14,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-01-15,22,4.99,0.8,26,12,189.77,1.31,0.66,637200
2004-01-16,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-01-17,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-01-18,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-01-19,22,4.31,0,26,12,189.77,1.31,0.66,637200
2004-01-20,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-01-21,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-01-22,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-01-23,22,4.31,0,26,12,189.77,1.31,0.66,637200
2004-01-24,22,4.31,3.8,26,12,189.77,1.31,0.66,637200
2004-01-25,22,4.31,7.6,26,12,189.77,1.31,0.66,637200
2004-01-26,22,3.32,41.4,26,12,189.77,1.31,0.66,637200
2004-01-27,22,2.87,25,26,12,189.77,1.31,0.66,637200
2004-01-28,22,3.48,9.8,26,12,189.77,1.31,0.66,637200
2004-01-29,22,3.97,23.6,26,12,189.77,1.31,0.66,637200
2004-01-30,22,4.31,0.8,26,12,189.77,1.31,0.66,637200
2004-01-31,22,4.71,12.6,26,12,189.77,1.31,0.66,637200
2004-02-01,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-02-02,22,4.99,0,26,12,189.77,1.31,0.66,637200
2004-02-03,22,4.71,18.6,26,12,189.77,1.31,0.66,637200
2004-02-04,22,4.71,0.6,26,12,189.77,1.31,0.66,637200
2004-02-05,22,4.85,22.6,26,12,189.77,1.31,0.66,637200
2004-02-06,22,4.99,0.6,26,12,189.77,1.31,0.66,637200
2004-02-07,22,4.31,45.2,26,12,189.77,1.31,0.66,637200
2004-02-08,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-02-09,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-02-10,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-02-11,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-02-12,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-02-13,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-02-14,22,3.64,10,26,12,189.77,1.31,0.66,637200
2004-02-15,22,3.32,28.4,26,12,189.77,1.31,0.66,637200
2004-02-16,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-02-17,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-02-18,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-02-19,22,5.25,0,26,12,189.77,1.31,0.66,637200
2004-02-20,22,5.25,0,26,12,189.77,1.31,0.66,637200
2004-02-21,22,4.85,14.8,26,12,189.77,1.31,0.66,637200
2004-02-22,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-02-23,22,4.14,5.4,26,12,189.77,1.31,0.66,637200
2004-02-24,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-02-25,22,2.87,36.5,26,12,189.77,1.31,0.66,637200
2004-02-26,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-02-27,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-02-28,22,4.99,5.5,26,12,189.77,1.31,0.66,637200
2004-02-29,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-03-01,22,4.85,0.2,26,12,189.77,1.31,0.66,637200
2004-03-02,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-03-03,22,4.99,0,26,12,189.77,1.31,0.66,637200
2004-03-04,22,4.55,7,26,12,189.77,1.31,0.66,637200
2004-03-05,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-03-06,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-03-07,22,4.55,23.6,26,12,189.77,1.31,0.66,637200
2004-03-08,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-03-09,22,5.12,0,26,12,189.77,1.31,0.66,637200
2004-03-10,22,5.25,0,26,12,189.77,1.31,0.66,637200
2004-03-11,22,5.25,0,26,12,189.77,1.31,0.66,637200
2004-03-12,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-03-13,22,4.55,1.2,26,12,189.77,1.31,0.66,637200
2004-03-14,22,4.85,26.6,26,12,189.77,1.31,0.66,637200
2004-03-15,22,4.85,15,26,12,189.77,1.31,0.66,637200
2004-03-16,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-03-17,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-03-18,22,4.31,9,26,12,189.77,1.31,0.66,637200
2004-03-19,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-03-20,22,3.64,0,26,12,189.77,1.31,0.66,637200
2004-03-21,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-03-22,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-03-23,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-03-24,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-03-25,22,3.64,0,26,12,189.77,1.31,0.66,637200
2004-03-26,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-03-27,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-03-28,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-03-29,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-03-30,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-03-31,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-04-01,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-04-02,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-04-03,22,3.64,0,26,12,189.77,1.31,0.66,637200
2004-04-04,22,3.97,1.8,26,12,189.77,1.31,0.66,637200
2004-04-05,22,3.97,4.8,26,12,189.77,1.31,0.66,637200
2004-04-06,22,4.85,12.4,26,12,189.77,1.31,0.66,637200
2004-04-07,22,4.31,2.2,26,12,189.77,1.31,0.66,637200
2004-04-08,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-04-09,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-04-10,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-04-11,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-04-12,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-04-13,22,4.99,13.8,26,12,189.77,1.31,0.66,637200
2004-04-14,22,4.14,1.2,26,12,189.77,1.31,0.66,637200
2004-04-15,22,3.02,18.4,26,12,189.77,1.31,0.66,637200
2004-04-16,22,3.62,1.2,26,12,189.77,1.31,0.66,637200
2004-04-17,22,3.55,10,26,12,189.77,1.31,0.66,637200
2004-04-18,22,4.31,0,26,12,189.77,1.31,0.66,637200
2004-04-19,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-04-20,22,3.97,15.6,26,12,189.77,1.31,0.66,637200
2004-04-21,22,3.97,0.2,26,12,189.77,1.31,0.66,637200
2004-04-22,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-04-23,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-04-24,22,3.92,4,26,12,189.77,1.31,0.66,637200
2004-04-25,22,2.73,0.6,26,12,189.77,1.31,0.66,637200
2004-04-26,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-04-27,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-04-28,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-04-29,22,3.48,0,26,12,189.77,1.31,0.66,637200
2004-04-30,22,3.48,0,26,12,189.77,1.31,0.66,637200
2004-05-01,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-05-02,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-05-03,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-05-04,22,4.31,0,26,12,189.77,1.31,0.66,637200
2004-05-05,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-05-06,22,4.14,7.2,26,12,189.77,1.31,0.66,637200
2004-05-07,22,2.59,10.8,26,12,189.77,1.31,0.66,637200
2004-05-08,22,1.96,0.4,26,12,189.77,1.31,0.66,637200
2004-05-09,22,1.74,0,26,12,189.77,1.31,0.66,637200
2004-05-10,22,1.96,0,26,12,189.77,1.31,0.66,637200
2004-05-11,22,2.46,0,26,12,189.77,1.31,0.66,637200
2004-05-12,22,2.87,0,26,12,189.77,1.31,0.66,637200
2004-05-13,22,3.64,0,26,12,189.77,1.31,0.66,637200
2004-05-14,22,2.46,8.2,26,12,189.77,1.31,0.66,637200
2004-05-15,22,2.73,2.2,26,12,189.77,1.31,0.66,637200
2004-05-16,22,2.08,9.8,26,12,189.77,1.31,0.66,637200
2004-05-17,22,1.85,0,26,12,189.77,1.31,0.66,637200
2004-05-18,22,2.46,3.4,26,12,189.77,1.31,0.66,637200
2004-05-19,22,2.33,0,26,12,189.77,1.31,0.66,637200
2004-05-20,22,2.33,4.2,26,12,189.77,1.31,0.66,637200
2004-05-21,22,2.21,0,26,12,189.77,1.31,0.66,637200
2004-05-22,22,2.33,21.8,26,12,189.77,1.31,0.66,637200
2004-05-23,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-05-24,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-05-25,22,3.32,34,26,12,189.77,1.31,0.66,637200
2004-05-26,22,2.33,8.2,26,12,189.77,1.31,0.66,637200
2004-05-27,22,1.24,0,26,12,189.77,1.31,0.66,637200
2004-05-28,22,1.43,0,26,12,189.77,1.31,0.66,637200
2004-05-29,22,1.43,0,26,12,189.77,1.31,0.66,637200
2004-05-30,22,1.85,0,26,12,189.77,1.31,0.66,637200
2004-05-31,22,2.21,28.3,26,12,189.77,1.31,0.66,637200
2004-06-01,22,2.08,4.6,26,12,189.77,1.31,0.66,637200
2004-06-02,22,2.59,0,26,12,189.77,1.31,0.66,637200
2004-06-03,22,1.74,15.8,26,12,189.77,1.31,0.66,637200
2004-06-04,22,1.43,7,26,12,189.77,1.31,0.66,637200
2004-06-05,22,1.85,0,26,12,189.77,1.31,0.66,637200
2004-06-06,22,1.63,0,26,12,189.77,1.31,0.66,637200
2004-06-07,22,1.63,0,26,12,189.77,1.31,0.66,637200
2004-06-08,22,2.33,0,26,12,189.77,1.31,0.66,637200
2004-06-09,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-06-10,22,2.21,0,26,12,189.77,1.31,0.66,637200
2004-06-11,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-06-12,22,2.87,0.2,26,12,189.77,1.31,0.66,637200
2004-06-13,22,1.15,11.6,26,12,189.77,1.31,0.66,637200
2004-06-14,22,0.98,0,26,12,189.77,1.31,0.66,637200
2004-06-15,22,1.85,0,26,12,189.77,1.31,0.66,637200
2004-06-16,22,1.74,0,26,12,189.77,1.31,0.66,637200
2004-06-17,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-06-18,22,2.87,0,26,12,189.77,1.31,0.66,637200
2004-06-19,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-06-20,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-06-21,22,2.87,0,26,12,189.77,1.31,0.66,637200
2004-06-22,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-06-23,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-06-24,22,2.87,0,26,12,189.77,1.31,0.66,637200
2004-06-25,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-06-26,22,2.59,0,26,12,189.77,1.31,0.66,637200
2004-06-27,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-06-28,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-06-29,22,3.64,0,26,12,189.77,1.31,0.66,637200
2004-06-30,22,3.48,0,26,12,189.77,1.31,0.66,637200
2004-07-01,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-07-02,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-07-03,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-07-04,22,3.48,0,26,12,189.77,1.31,0.66,637200
2004-07-05,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-07-06,22,1.33,0,26,12,189.77,1.31,0.66,637200
2004-07-07,22,1.24,0,26,12,189.77,1.31,0.66,637200
2004-07-08,22,3.32,0,26,12,189.77,1.31,0.66,637200
2004-07-09,22,3.02,4.8,26,12,189.77,1.31,0.66,637200
2004-07-10,22,2.46,0.2,26,12,189.77,1.31,0.66,637200
2004-07-11,22,1.24,11.6,26,12,189.77,1.31,0.66,637200
2004-07-12,22,0.68,0,26,12,189.77,1.31,0.66,637200
2004-07-13,22,1.96,0,26,12,189.77,1.31,0.66,637200
2004-07-14,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-07-15,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-07-16,22,3.48,0,26,12,189.77,1.31,0.66,637200
2004-07-17,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-07-18,22,1.63,0.2,26,12,189.77,1.31,0.66,637200
2004-07-19,22,1.63,0.2,26,12,189.77,1.31,0.66,637200
2004-07-20,22,1.43,30,26,12,189.77,1.31,0.66,637200
2004-07-21,22,2.08,0,26,12,189.77,1.31,0.66,637200
2004-07-22,22,1.74,0,26,12,189.77,1.31,0.66,637200
2004-07-23,22,1.53,0,26,12,189.77,1.31,0.66,637200
2004-07-24,22,1.53,0,26,12,189.77,1.31,0.66,637200
2004-07-25,22,1.63,0,26,12,189.77,1.31,0.66,637200
2004-07-26,22,1.74,0,26,12,189.77,1.31,0.66,637200
2004-07-27,22,1.96,0,26,12,189.77,1.31,0.66,637200
2004-07-28,22,2.08,0,26,12,189.77,1.31,0.66,637200
2004-07-29,22,2.21,0,26,12,189.77,1.31,0.66,637200
2004-07-30,22,2.33,0,26,12,189.77,1.31,0.66,637200
2004-07-31,22,2.08,0,26,12,189.77,1.31,0.66,637200
2004-08-01,22,2.08,0,26,12,189.77,1.31,0.66,637200
2004-08-02,22,2.21,0,26,12,189.77,1.31,0.66,637200
2004-08-03,22,2.73,0,26,12,189.77,1.31,0.66,637200
2004-08-04,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-08-05,22,2.87,0,26,12,189.77,1.31,0.66,637200
2004-08-06,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-08-07,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-08-08,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-08-09,22,1.96,0,26,12,189.77,1.31,0.66,637200
2004-08-10,22,2.08,0,26,12,189.77,1.31,0.66,637200
2004-08-11,22,2.46,0,26,12,189.77,1.31,0.66,637200
2004-08-12,22,3.02,0,26,12,189.77,1.31,0.66,637200
2004-08-13,22,2.33,0,26,12,189.77,1.31,0.66,637200
2004-08-14,22,1.96,0,26,12,189.77,1.31,0.66,637200
2004-08-15,22,2.21,0,26,12,189.77,1.31,0.66,637200
2004-08-16,22,2.33,0,26,12,189.77,1.31,0.66,637200
2004-08-17,22,2.33,0,26,12,189.77,1.31,0.66,637200
2004-08-18,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-08-19,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-08-20,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-08-21,22,4.31,0,26,12,189.77,1.31,0.66,637200
2004-08-22,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-08-23,22,3.64,21,26,12,189.77,1.31,0.66,637200
2004-08-24,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-08-25,22,4.71,0,26,12,189.77,1.31,0.66,637200
2004-08-26,22,5.12,0,26,12,189.77,1.31,0.66,637200
2004-08-27,22,4.99,0,26,12,189.77,1.31,0.66,637200
2004-08-28,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-08-29,22,3.17,0,26,12,189.77,1.31,0.66,637200
2004-08-30,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-08-31,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-09-01,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-09-02,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-09-03,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-09-04,22,5.12,0,26,12,189.77,1.31,0.66,637200
2004-09-05,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-09-06,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-09-07,22,5.25,0,26,12,189.77,1.31,0.66,637200
2004-09-08,22,4.55,0,26,12,189.77,1.31,0.66,637200
2004-09-09,22,5.37,0,26,12,189.77,1.31,0.66,637200
2004-09-10,22,5.48,0,26,12,189.77,1.31,0.66,637200
2004-09-11,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-09-12,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-09-13,22,3.97,0,26,12,189.77,1.31,0.66,637200
2004-09-14,22,4.14,0,26,12,189.77,1.31,0.66,637200
2004-09-15,22,4.85,0,26,12,189.77,1.31,0.66,637200
2004-09-16,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-09-17,22,3.8,0,26,12,189.77,1.31,0.66,637200
2004-09-18,22,3.64,0,26,12,189.77,1.31,0.66,637200
2004-09-19,22,4.31,2.6,26,12,189.77,1.31,0.66,637200
